address,Time of first deposit on Arbitrum mainnet,Amount of first deposit on Arbitrum mainnet,Last transaction time on Arbitrum mainnet,,,,,,,,,,,,,,,,,,,,,,
0xc988744b0390db079362856ca5ca297dc7786005,2023-07-12 07:15:46.000 UTC,0.03,2024-03-14 07:49:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xebb9250819f399574b7147346c0ab499e9c4f113,2023-07-12 07:15:59.000 UTC,0.03,2023-10-05 08:08:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf629720b70a7231744234eb02ad715da0c638cb4,2023-07-12 07:16:10.000 UTC,0.03,2024-03-14 07:46:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb9cd4aaaec38217482eec5a55214415ae8abbeb0,2023-07-12 07:16:25.000 UTC,0.03,2024-03-14 07:44:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xff5f4326c28f765dc3e520ed2be0e00dd3ab6572,2023-07-12 07:16:41.000 UTC,0.03,2024-03-14 06:58:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x796ec58bdb63c7ba0ca38aaba715c87ac5f49b78,2023-07-12 07:16:52.000 UTC,0.03,2024-03-14 06:55:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xde28668a65872e8b81e651553332fe8919c7720f,2023-07-12 07:19:27.000 UTC,0.03,2023-10-03 11:08:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe60418ab4fcb53f6ea085e3ba62fcad04be12457,2023-07-12 07:19:41.000 UTC,0.03,2024-02-28 16:56:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe316601b1b5fb655dbbe15c8971b6e2361067a71,2023-07-12 07:19:51.000 UTC,0.03,2024-02-28 16:57:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4ac5596d6fc0dcef1bc636eafe85f769c2aecf04,2023-07-12 07:20:00.000 UTC,0.03,2024-02-28 16:59:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5f8337705b05ae7e78c6ead0a8e32353782dd2e9,2023-07-12 07:20:12.000 UTC,0.03,2024-02-28 17:00:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb285e71d1796f516808c0d04aeb813a2788058b6,2023-07-12 07:20:22.000 UTC,0.03,2024-02-28 17:01:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb6713b663e2fe8fc5eb83f5d39e4f5186545bb84,2023-07-12 07:20:32.000 UTC,0.03,2024-02-28 17:02:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xea9fe12bcfc7ad9ec5091a7c16c73912b6976d90,2023-07-12 07:20:41.000 UTC,0.03,2024-02-28 17:05:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0b1d16750f52859dfd7d462c42844cc2360f8618,2023-07-12 07:20:51.000 UTC,0.03,2024-02-28 17:05:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xee460bd4e57382c78075dc6347c4f3016656ce28,2023-07-12 07:21:03.000 UTC,0.03,2024-03-14 06:49:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x795ce6b2aae480e59a7f643b679fa30ec65ea212,2023-07-12 07:21:46.000 UTC,0.03,2024-03-14 06:41:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3ecf860373f6233d2f9634dfb3f804b96f44207b,2023-07-12 07:22:06.000 UTC,0.03,2024-03-14 06:38:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf7731bc34a69e32396dd573c631bd04e499fbbe4,2023-07-12 07:22:21.000 UTC,0.03,2024-03-14 06:34:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe539f1b82bb72e8592f118f9b6d86b179449fde7,2023-07-12 07:22:35.000 UTC,0.03,2024-03-14 06:31:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xafe17cf142b289db323a13760b476e356919a384,2023-07-12 07:22:45.000 UTC,0.03,2024-03-14 06:30:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc63a7f52a74b0a57707fac1f75c15a7fb3fec1e9,2023-07-12 07:22:55.000 UTC,0.03,2024-03-14 06:18:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x493a572deef191cf454294e6de2f6820f5a51726,2023-07-12 07:23:06.000 UTC,0.03,2024-03-14 06:15:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x07de1ee541ab08b1a44271c6e1045577d4f72172,2023-07-12 07:24:20.000 UTC,0.03,2024-02-28 17:06:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x99bf109c44ee397b31081965ac8b9a3b07179c2c,2023-07-12 07:24:32.000 UTC,0.03,2024-02-28 17:31:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x635d5e5587cd5bffdedbf454edbdc634f68c2c83,2023-07-12 07:24:41.000 UTC,0.03,2024-02-28 17:34:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa6e21b67791c640b26b63fb796529ac0c826ba4f,2023-07-12 07:24:50.000 UTC,0.03,2024-02-28 17:34:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1b3988eca37646f836e6e373002c545e3e5288eb,2023-07-12 07:25:07.000 UTC,0.03,2023-10-05 08:13:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x36e5c8281acb6bc8be885080faa353296236127c,2023-07-12 07:25:10.000 UTC,0.03,2024-01-26 13:35:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x70ddff1880428202cdb553a1cbeb08aa7cedf4e2,2023-07-12 07:25:20.000 UTC,0.03,2024-01-26 13:36:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x233b05c35df5cdff8f7de9892f44b91332eb8810,2023-07-12 07:25:28.000 UTC,0.03,2024-01-26 13:38:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1ad3f749d902b7cbd63ef517514ed6768cabb953,2023-07-12 07:25:41.000 UTC,0.03,2024-01-26 13:39:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd47afc1a04b17a024d72fc99373533b9edc8585a,2023-07-12 07:25:41.000 UTC,0.03,2023-10-05 08:13:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x25c1eace307ab4b388c3575558ceb5b9163e346b,2023-07-12 07:25:53.000 UTC,0.03,2024-01-26 13:40:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa390eb39727ba189ecc125ad66417416e905c349,2023-07-12 07:26:09.000 UTC,0.03,2023-10-05 08:13:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x40ecdf7184fdc9a3ef7d392cd915078c4509d2a8,2023-07-12 07:26:36.000 UTC,0.03,2023-10-05 08:12:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x302851e3c6b0de2a40c23114195a8bd0b9a97bac,2023-07-12 07:26:54.000 UTC,0.03,2024-03-14 05:35:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0c0c2581b3a689080d522ad842af8109f67ed7a9,2023-07-12 07:27:12.000 UTC,0.03,2024-03-14 04:34:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5bd59d63e4292b3fad10882516ff683fd488fe57,2023-07-12 07:27:22.000 UTC,0.03,2024-03-14 04:33:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2e1e136335b23fc86738cd39f83f882e9141bc6d,2023-07-12 07:27:33.000 UTC,0.03,2024-03-13 21:08:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xeb6d92c6c48992fd6c64e5a535718f04d7cadc54,2023-07-12 07:27:51.000 UTC,0.03,2024-03-13 19:09:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9acd761e34b2515868a3e2b246cfc544689acae3,2023-07-12 07:28:13.000 UTC,0.03,2024-03-13 19:11:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe1ffb4cd3f6be2ecd19129a8d811b22250fc6d50,2023-07-12 07:28:24.000 UTC,0.03,2024-03-13 19:13:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdb238dcf88d833b93acc0cd126172091d3693d39,2023-07-12 07:28:27.000 UTC,0.03,2023-10-05 08:19:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8f9306a5ce92e64eeac144260be2ded9b7617152,2023-07-12 07:28:36.000 UTC,0.03,2024-03-13 19:25:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xaed4dc284898d494ec874ae7eca1835ecc203d63,2023-07-12 07:28:51.000 UTC,0.03,2023-10-05 08:19:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x85a1a9c595701e2cbdfa2c074c5271177be11562,2023-07-12 07:28:59.000 UTC,0.03,2024-01-26 13:42:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbef5bfe9d14f683103414d4a56d20191402cc335,2023-07-12 07:29:05.000 UTC,0.03,2023-10-05 08:19:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5c935f6394221dc63244977341c4eb8ad24f7f7b,2023-07-12 07:29:13.000 UTC,0.03,2024-01-26 13:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x520935ff1d12ff93bb1d781830aa6d7aa17a0d1c,2023-07-12 07:29:23.000 UTC,0.03,2024-01-26 13:46:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9a05c2d62b7a625c3c75f11f836b7b7107b10fdd,2023-07-12 07:29:24.000 UTC,0.03,2023-10-24 15:58:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7fad9f024b28263fba91745aa0249e02b721b522,2023-07-12 07:29:33.000 UTC,0.03,2024-01-26 13:48:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x167c75544af0e74e071e2e1bf3755b7750656865,2023-07-12 07:29:52.000 UTC,0.03,2024-01-26 13:49:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x05cae25b5cc5666ca800ca065a9c5d5dbbbc1385,2023-07-12 07:30:05.000 UTC,0.03,2024-01-26 13:51:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x63cd455e9815f697113088fd64988d9514b39c48,2023-07-12 07:30:14.000 UTC,0.03,2024-01-26 13:52:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x04c6ded6fd2ee03b2b79b7470f487eee726c21c0,2023-07-12 07:30:25.000 UTC,0.03,2024-01-26 13:54:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x52c83713c07e5a9f568df20a4af351b88f41fed8,2023-07-12 07:30:35.000 UTC,0.03,2024-01-26 13:56:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x68b01a43b145783bf13d85c2fab38c163c54c359,2023-07-12 07:32:58.000 UTC,0.03,2024-03-13 14:45:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6f4a6a82c308021c128f9d704703e69920227e07,2023-07-12 07:33:17.000 UTC,0.03,2024-03-13 14:43:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf0ae826ca80d098beed65f7269dc997bafcccbdf,2023-07-12 07:33:28.000 UTC,0.03,2024-03-13 14:39:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1dbf114fee18c8960c0509d11b201a31ea364ea0,2023-07-12 07:33:38.000 UTC,0.03,2024-03-13 14:37:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd8acf294b521fc8f5c8d4fb986e7deb08d6dca3a,2023-07-12 07:33:42.000 UTC,0.03,2024-01-26 13:59:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8fcd0f973f5bb046771aa105acc7e8c4bcfc6831,2023-07-12 07:33:51.000 UTC,0.03,2024-01-26 14:00:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc37a16511131dbf7a40b1ee0b963578129cb52e1,2023-07-12 07:33:54.000 UTC,0.03,2024-03-12 21:43:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x322c871932d9efd4b9f44d8bd9e40a79443f71c4,2023-07-12 07:34:00.000 UTC,0.03,2024-01-26 14:02:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9a7302828aa6d044b025cc0a49b6f0810942df92,2023-07-12 07:34:08.000 UTC,0.03,2024-03-12 15:05:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdf3b8c09db62f63919bbfa6f2cff3a9bb8e6e39d,2023-07-12 07:34:09.000 UTC,0.03,2024-04-17 16:07:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1cdb607e9f76f939b7d1ab5094d78ab2fd869405,2023-07-12 07:34:20.000 UTC,0.03,2024-03-12 15:03:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9ca4d3e59517fa926d6cd21294a89384b649a3d7,2023-07-12 07:34:22.000 UTC,0.03,2024-01-26 14:03:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2bd8b6a6bab89db0534faf7f980f761b5d9e6bb2,2023-07-12 07:34:30.000 UTC,0.03,2024-01-26 14:05:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x87912e5101bb58639ca9cee5093512cdd43b2d36,2023-07-12 07:34:32.000 UTC,0.03,2024-03-12 14:59:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x25adc836fa63c54d33899d8e84d5556fa74f8320,2023-07-12 07:34:40.000 UTC,0.03,2024-01-26 14:07:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbe90388b0ab3f06c676e02106e4524d1e190eecd,2023-07-12 07:34:43.000 UTC,0.03,2024-03-12 14:58:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc216e0a3d7881388fbc6f895adbfe0558aa22422,2023-07-12 07:34:50.000 UTC,0.03,2024-01-26 14:09:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x026bef5622867d2e27af48c165771a7405249dec,2023-07-12 07:35:01.000 UTC,0.03,2024-01-26 14:11:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0af22cf3836a7ae354393928704314e0753d4fae,2023-07-12 07:38:19.000 UTC,0.03,2024-01-26 14:12:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x78c51182bbca5c3d03d9957a1e08f96111c89df5,2023-07-12 07:38:30.000 UTC,0.03,2024-01-26 14:14:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa392c0f689dace1aaa31d016e6da6e3e4f67c548,2023-07-12 07:38:39.000 UTC,0.03,2024-01-26 14:15:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe807a6cbde1c2bdfa5759582fe473a63edf9d929,2023-07-12 07:38:39.000 UTC,0.03,2024-03-12 14:32:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdbda237ffbe93f0085835bdb95b2e6549155c330,2023-07-12 07:38:49.000 UTC,0.03,2024-01-26 14:18:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf41176eeee3537c68cfb850c71ec40d2b0486ad7,2023-07-12 07:38:56.000 UTC,0.03,2024-03-12 14:37:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x383cd7124829b330c06bc0f3796ed96b0692fca8,2023-07-12 07:39:00.000 UTC,0.03,2024-02-04 05:29:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb304a26e8182e4133bb71df003c2faaa360ca147,2023-07-12 07:39:09.000 UTC,0.03,2024-03-12 14:00:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfd3f86cd13fe5179e47d0d674d3b917b452bfd4b,2023-07-12 07:39:10.000 UTC,0.03,2024-02-04 05:31:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x783e3ca40f3b5769bb9ad77d1e08e664af7ab36f,2023-07-12 07:39:19.000 UTC,0.03,2024-03-12 14:26:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x84f4a8acabb05c54db4cdc581e1a9d59bcf1c6ac,2023-07-12 07:39:19.000 UTC,0.03,2024-02-04 05:32:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdce9d1675932e5bd4b36029642b2a7a27445e615,2023-07-12 07:39:32.000 UTC,0.03,2024-02-04 05:34:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x25911660d26f2a67295aa8c335ea45f63b38ca36,2023-07-12 07:39:40.000 UTC,0.03,2023-10-06 08:02:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x40da49855838472f76bb99b84c654fee161e29f8,2023-07-12 07:39:41.000 UTC,0.03,2024-02-04 05:36:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8bc2462234d4131176aa062427862b66b8e540eb,2023-07-12 07:39:54.000 UTC,0.03,2024-03-12 13:48:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xef6b35d25f4f345202c4f7340fdabfe174ea77d7,2023-07-12 07:40:05.000 UTC,0.03,2024-03-12 13:47:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa659bf61ac6c523bf7cac062c9b8b1ca766709df,2023-07-12 07:40:15.000 UTC,0.03,2024-03-12 12:20:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x47be3470d45d36e042ee71b025a0bde69e1f48c7,2023-07-12 07:40:29.000 UTC,0.03,2024-03-12 13:38:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x79a337f1cbfcb5a1266e195a2315125afadd13bb,2023-07-12 07:43:29.000 UTC,0.03,2024-03-12 04:53:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x45e25368372ec3cd59d6418406c6909ad36d8085,2023-07-12 07:43:34.000 UTC,0.03,2024-02-04 05:37:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd7a5803815f9a65abeb348035ad2326d31d27db7,2023-07-12 07:43:41.000 UTC,0.03,2024-03-12 05:04:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x26bea62698b2e7dd021bead25acfb36d824a9341,2023-07-12 07:43:44.000 UTC,0.03,2023-10-03 12:57:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x19ec028caf49305d7d3230ebfe7cdf61376dec59,2023-07-12 07:43:52.000 UTC,0.03,2024-02-04 05:39:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x50982ae43ee45e71fc48ae15661e51eeba59a747,2023-07-12 07:43:52.000 UTC,0.03,2023-10-08 04:45:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe919e61a9112184abcc0f508f445828be45ce849,2023-07-12 07:44:02.000 UTC,0.03,2024-03-12 04:56:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x583127437db4cf7fbc09aafebc499b69c1d2728d,2023-07-12 07:44:03.000 UTC,0.03,2024-02-04 05:40:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4b80724d11e78969838dfff427af5bdc3372461f,2023-07-12 07:44:16.000 UTC,0.03,2024-02-04 05:41:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd12c1f04dc685510ffcd299cb4fd5bb123ff19e1,2023-07-12 07:44:22.000 UTC,0.03,2024-03-12 04:48:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc3f1c80f0404b8e5744abedac3d59b4fc555f025,2023-07-12 07:44:27.000 UTC,0.03,2024-02-04 05:43:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8694be3cfcd7c5281fc0f519d8deeeacc2ff3298,2023-07-12 07:44:34.000 UTC,0.03,2024-03-12 04:46:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6d5656930c153418b9c18110334365a7a7afa541,2023-07-12 07:44:36.000 UTC,0.03,2024-02-04 05:44:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x42fb9633822e812039229a06ff75a1f52cafccd7,2023-07-12 07:44:48.000 UTC,0.03,2024-02-04 05:46:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3aadff555add45def7e0a8e87d1fb6a81971a313,2023-07-12 07:44:53.000 UTC,0.03,2024-03-12 04:44:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x75f2f08d0d5295375408b83e2fa68c7e8c06554f,2023-07-12 07:44:57.000 UTC,0.03,2023-10-03 13:00:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdf189b815f19e8c7219785702a8563e6712e45ff,2023-07-12 07:45:04.000 UTC,0.03,2024-03-12 04:41:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf925726554b91ff984b356536f58d663e4f9b548,2023-07-12 07:45:15.000 UTC,0.03,2024-03-12 04:40:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x30825b04a2d4a9473e5e5709ff2991f5300547e4,2023-07-12 07:48:23.000 UTC,0.03,2023-10-05 08:28:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5c136819f0f97897e4fa46a2112e5071e8940e13,2023-07-12 07:48:40.000 UTC,0.03,2024-02-13 05:08:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x40a3ef175de49efd17562124ebd2f1ce1cace9a2,2023-07-12 07:48:45.000 UTC,0.03,2024-03-11 22:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe6e416703ffa93f5b5c9c5462f172e4cf9cc3220,2023-07-12 07:48:50.000 UTC,0.03,2024-02-13 05:10:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbe3f4d0f3c660a1cdec76196f7eeae14eab9f7c7,2023-07-12 07:48:56.000 UTC,0.03,2024-03-11 22:24:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8a067fc4689352bf2b9fd1a47c2d3ae55dd95df7,2023-07-12 07:49:00.000 UTC,0.03,2024-02-13 05:12:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa1e5d59e80ee665c8c1c05b13f578797fb95ec0f,2023-07-12 07:49:09.000 UTC,0.03,2024-03-11 22:23:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x355e1fe77abb786eeb52061392129d5f6c069c70,2023-07-12 07:49:10.000 UTC,0.03,2024-02-13 05:14:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfd1dab73ef1375d1cef537d30af5d7cde90d1592,2023-07-12 07:49:24.000 UTC,0.03,2024-02-13 05:16:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb7fe6df46476a84beedfc21de6bf7e04a749d199,2023-07-12 07:49:28.000 UTC,0.03,2024-03-11 22:19:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2ddad1b88c59e409cafbbc4ba71a8e1a06c90fed,2023-07-12 07:49:32.000 UTC,0.03,2024-02-13 05:18:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf09f0fdf9d0756b69459f5e02f15e06ce6f95406,2023-07-12 07:49:46.000 UTC,0.03,2024-02-13 05:20:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x05c8e275cf1bd4442085e6294a39a1e19680919d,2023-07-12 07:49:50.000 UTC,0.03,2024-03-11 21:31:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf268f13038362861906e7bbce21d55b900d019fc,2023-07-12 07:49:56.000 UTC,0.03,2024-02-13 05:22:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc81de11bd4656ca35a71ddc8aab15f165178330f,2023-07-12 07:50:06.000 UTC,0.03,2024-02-13 05:23:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xda58b58e385b997e749e4d6b8caa153c10b45a18,2023-07-12 07:50:10.000 UTC,0.03,2023-10-05 08:28:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa644e44612ca2e384948ee2e3f86408a5153ce7f,2023-07-12 07:50:12.000 UTC,0.03,2024-03-11 21:24:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4b9e5b38572d42795b9a32aecb2b3e5834011756,2023-07-12 07:50:52.000 UTC,0.03,2023-10-05 08:28:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6ab0704c1a15bafa359fde1fcf114c3506b789d4,2023-07-12 07:50:59.000 UTC,0.03,2024-03-11 21:03:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa339fcc31695bfa729a120571bcc4515113f0742,2023-07-12 07:51:31.000 UTC,0.03,2023-10-05 08:25:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x29879f8fbf6fde83a2de1970a8e3d109620ff0d7,2023-07-12 07:53:19.000 UTC,0.03,2023-10-05 08:36:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x244847a5d5ff8689572abc5bc7dd884fa880c4a2,2023-07-12 07:53:20.000 UTC,0.03,2024-02-13 16:01:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x676658bdbfb016743b119472d834920f126e84d8,2023-07-12 07:53:30.000 UTC,0.03,2024-02-13 16:02:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6516ead72604907be82a82a1c97c89a35403a79a,2023-07-12 07:53:39.000 UTC,0.03,2024-03-11 19:48:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd5005f2401a687bd3c1ed3897becd141068475b2,2023-07-12 07:53:39.000 UTC,0.03,2023-10-05 08:36:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6e42c3b030eab61b3b4c020f1b788b81fd04e35e,2023-07-12 07:53:41.000 UTC,0.03,2024-02-13 16:04:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x58f31a138d0fae5729f36acfc0fe5436957c6365,2023-07-12 07:53:50.000 UTC,0.03,2024-02-13 16:06:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3987765989f9629dfbfda58e6ea51fe903fa7eca,2023-07-12 07:53:53.000 UTC,0.03,2024-03-11 19:46:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x481d62f220c8742ba880e337f45541838f23ba50,2023-07-12 07:54:04.000 UTC,0.03,2024-02-13 16:08:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4dc758c22d2b575936261d4a40fbe39d3d66d4b0,2023-07-12 07:54:08.000 UTC,0.03,2024-03-11 19:44:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb0af5eeb9e7735f07adcda576a535c41a69b17fb,2023-07-12 07:54:15.000 UTC,0.03,2024-02-13 16:09:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9649c17b3f60ec2e51d1a261fc5cb99eec5eea46,2023-07-12 07:54:19.000 UTC,0.03,2024-03-11 19:41:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x10bb0f99b4acf998b90a523491050ac2f6f033f8,2023-07-12 07:54:24.000 UTC,0.03,2024-02-13 16:11:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbe74aefe5dd81d653a1a54ffe68d3ac228c83978,2023-07-12 07:54:32.000 UTC,0.03,2023-10-05 08:36:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x77409aabad53c4df485fe8af21f83637c6f8b7c5,2023-07-12 07:54:33.000 UTC,0.03,2024-04-17 16:10:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1b698623d033d92f86529367c49033b60bd524e3,2023-07-12 07:54:34.000 UTC,0.03,2024-03-11 19:35:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xcb3b641f5ee752f49c74664c0fb5f3888c649a5c,2023-07-12 07:54:43.000 UTC,0.03,2024-03-11 19:26:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe27c1e6b0caa1a318d8c99b8e8630d5a6082b89e,2023-07-12 07:54:43.000 UTC,0.03,2024-02-13 16:13:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
